File,Line,Snippet,HasHandler
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,110,onClick={onBack},True
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,227,<Button,False
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,229,onClick={onForceEndInterview},True
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,250,<Button,False
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,252,onClick={onTriggerObserver},True
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,274,<Button,False
frontend/src/views/components/employers/InterviewDetailCard/InterviewDetailHeader.tsx,277,onClick={onJoinRoom},True
frontend/src/views/components/employers/InterviewDetailCard/InterviewHrEvaluationForm.tsx,156,<Button,False
frontend/src/views/components/employers/InterviewDetailCard/InterviewHrEvaluationForm.tsx,161,onClick={onSubmit},True
frontend/src/views/components/employers/InterviewDetailCard/InterviewObserverDialogHeader.tsx,90,<Button,False
frontend/src/views/components/employers/InterviewDetailCard/InterviewObserverDialogHeader.tsx,91,onClick={onClose},True
frontend/src/views/components/employers/InterviewDetailCard/InterviewRecordingCard.tsx,54,<Button,False
frontend/src/views/components/employers/InterviewListCard/index.tsx,126,<Button,False
frontend/src/views/components/employers/InterviewListCard/useInterviewListCardColumns.tsx,167,<IconButton,False
frontend/src/views/components/employers/InterviewListCard/useInterviewListCardColumns.tsx,184,<IconButton,False
frontend/src/views/components/employers/InterviewListCard/useInterviewListCardColumns.tsx,202,<IconButton,False
frontend/src/views/components/employers/InterviewListCard/useInterviewListCardColumns.tsx,203,onClick={() => onCancel(session.roomName)},True
frontend/src/views/components/employers/InterviewListCard/useInterviewListCardColumns.tsx,218,<IconButton,False
frontend/src/views/components/employers/InterviewListCard/useInterviewListCardColumns.tsx,219,onClick={() => onDelete(session.id)},True
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,102,<Button,False
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,107,onClick={onLeaveHR},True
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,183,<Button,False
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,188,onClick={onJoinAsHR},True
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,198,"<Button size=""small"" variant=""outlined"" startIcon={<FullscreenIcon />} onClick={onOpenFullscreen} sx",True
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,202,<Button,False
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,207,onClick={() => onForceEnd(session)},True
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,261,<IconButton onClick={onCloseFullscreen} sx={{ color: '#fff' }}>,True
frontend/src/views/components/employers/InterviewLiveCandidateCard/InterviewLiveCandidateCardPanel.tsx,312,"<Button variant=""contained"" color=""error"" startIcon={<StopCircleIcon />} onClick={() => onForceEnd(s",True
frontend/src/views/components/employers/JobPostCard/index.tsx,356,<Button,False
frontend/src/views/components/employers/JobPostCard/index.tsx,360,onClick={() => setExportModalOpen(true)},True
frontend/src/views/components/employers/JobPostCard/index.tsx,371,<Button,False
frontend/src/views/components/employers/JobPostCard/index.tsx,375,onClick={handleShowAdd},True
frontend/src/views/components/employers/JobPostCard/index.tsx,395,"<Button color=""inherit"" size=""small"" href={verificationHref}>",False
frontend/src/views/components/employers/JobPostFilterForm/index.tsx,84,<IconButton,False
frontend/src/views/components/employers/JobPostFilterForm/index.tsx,86,onClick={() => {,True
frontend/src/views/components/employers/JobPostFilterForm/index.tsx,103,<Button,False
frontend/src/views/components/employers/JobPostsTable/index.tsx,95,onClick={() => onOpenAiRecommendation?.(job)},True
frontend/src/views/components/employers/JobPostsTable/index.tsx,122,onClick={() => onOpenAiRecommendation?.(job)},True
frontend/src/views/components/employers/JobPostsTable/index.tsx,296,<IconButton,False
frontend/src/views/components/employers/JobPostsTable/index.tsx,298,onClick={() => handleUpdate(info.row.original.slug || info.row.original.id)},True
frontend/src/views/components/employers/JobPostsTable/index.tsx,309,<IconButton,False
frontend/src/views/components/employers/JobPostsTable/index.tsx,311,onClick={() => handleDelete(info.row.original.slug || info.row.original.id)},True
frontend/src/views/components/employers/ProfileDetailCard/index.tsx,556,<Button,False
frontend/src/views/components/employers/ProfileDetailCard/index.tsx,566,<Button,False
frontend/src/views/components/employers/ProfileDetailCard/index.tsx,689,<Button,False
frontend/src/views/components/employers/ProfileDetailCard/index.tsx,705,<Button,False
frontend/src/views/components/employers/ProfileSearch/index.tsx,155,<Button,False
frontend/src/views/components/employers/ProfileSearch/index.tsx,217,<Button,False
frontend/src/views/components/employers/ProfileSearch/index.tsx,221,onClick={handleReset},True
frontend/src/views/components/employers/QuestionBankCard/index.tsx,148,<IconButton,False
frontend/src/views/components/employers/QuestionBankCard/index.tsx,150,onClick={() => handleOpen(row.original)},True
frontend/src/views/components/employers/QuestionBankCard/index.tsx,160,<IconButton,False
frontend/src/views/components/employers/QuestionBankCard/index.tsx,162,onClick={() => handleDelete(row.original.id)},True
frontend/src/views/components/employers/QuestionBankCard/index.tsx,187,<Button,False
frontend/src/views/components/employers/QuestionBankCard/index.tsx,191,onClick={() => handleOpen()},True
frontend/src/views/components/employers/QuestionBankCard/index.tsx,237,<Button,False
frontend/src/views/components/employers/QuestionBankCard/index.tsx,238,onClick={handleClose},True
frontend/src/views/components/employers/QuestionBankCard/index.tsx,244,<Button,False
frontend/src/views/components/employers/QuestionBankCard/index.tsx,245,onClick={handleSubmit},True
frontend/src/views/components/employers/QuestionGroupsCard/index.tsx,206,"<IconButton size=""small"" onClick={() => handleOpenEdit(row.original)} color=""primary"">",True
frontend/src/views/components/employers/QuestionGroupsCard/index.tsx,209,"<IconButton size=""small"" onClick={() => handleDelete(row.original)} color=""error"">",True
frontend/src/views/components/employers/QuestionGroupsCard/index.tsx,225,"<Button variant=""contained"" color=""primary"" startIcon={<AddIcon />} onClick={handleOpenAdd} sx={{ px",True
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,152,<Button,False
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,155,onClick={onOpenCreateQuestion},True
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,164,"<Button onClick={onCloseDialog} color=""inherit"" sx={{ fontWeight: 700, textTransform: 'none', px: 3 ",True
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,167,<Button,False
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,168,onClick={onSaveGroup},True
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,202,"<Button onClick={onCloseCreateQuestion} color=""inherit"" sx={{ fontWeight: 700, textTransform: 'none'",True
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,205,<Button,False
frontend/src/views/components/employers/QuestionGroupsCard/QuestionGroupsDialogs.tsx,206,onClick={onCreateQuestion},True
frontend/src/views/components/employers/SavedResumeCard/index.tsx,181,<Button,False
frontend/src/views/components/employers/SavedResumeCard/index.tsx,185,onClick={() => setExportModalOpen(true)},True
frontend/src/views/components/employers/SavedResumeFilterForm/index.tsx,95,<IconButton,False
frontend/src/views/components/employers/SavedResumeFilterForm/index.tsx,97,onClick={onReset},True
frontend/src/views/components/employers/SavedResumeFilterForm/index.tsx,111,<Button,False
frontend/src/views/components/employers/SavedResumeTable/index.tsx,189,<IconButton,False
frontend/src/views/components/employers/SavedResumeTable/index.tsx,193,onClick={() => {,True
frontend/src/views/components/employers/SavedResumeTable/index.tsx,208,<Button,False
frontend/src/views/components/employers/SavedResumeTable/index.tsx,221,onClick={() => {,True
frontend/src/views/components/jobSeekers/AdvancedSkillCard/AdvancedSkillCardTable.tsx,35,<IconButton,False
frontend/src/views/components/jobSeekers/AdvancedSkillCard/AdvancedSkillCardTable.tsx,45,onClick={() => onEdit(info.row.original.id)},True
frontend/src/views/components/jobSeekers/AdvancedSkillCard/AdvancedSkillCardTable.tsx,49,<IconButton,False
frontend/src/views/components/jobSeekers/AdvancedSkillCard/AdvancedSkillCardTable.tsx,59,onClick={() => onDelete(info.row.original.id)},True
frontend/src/views/components/jobSeekers/AdvancedSkillCard/index.tsx,220,onClick={handleShowAdd},True
frontend/src/views/components/jobSeekers/AdvancedSkillCard/index.tsx,238,<EmptyCard content={t('jobSeeker:profile.messages.noSkillData')} onClick={handleShowAdd} />,True
frontend/src/views/components/jobSeekers/AppliedJobCard/index.tsx,113,<Button,False
frontend/src/views/components/jobSeekers/BoxProfile/CVDocDownloadButton.tsx,84,onClick={handleDownload},True
frontend/src/views/components/jobSeekers/BoxProfile/index.tsx,174,onClick={() => handleActive(resume.slug)},True
frontend/src/views/components/jobSeekers/BoxProfile/index.tsx,187,onClick={() => handleActive(resume.slug)},True
frontend/src/views/components/jobSeekers/BoxProfile/index.tsx,310,<Button,False
frontend/src/views/components/jobSeekers/BoxProfile/index.tsx,314,onClick={() => {,True
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateCVCard.tsx,120,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateCVCard.tsx,122,onClick={handleUploadClick},True
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateExperienceCard.tsx,68,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateExperienceCard.tsx,124,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateHeroCard.tsx,86,<IconButton,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateHeroCard.tsx,241,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateOverviewCard.tsx,132,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateSkillsCard.tsx,57,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboard/CandidateSkillsCard.tsx,104,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/AiRecommendedJobsSection.tsx,99,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/AiRecommendedJobsSection.tsx,232,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,168,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,171,onClick={() => fileInputRef.current?.click()},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,191,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,194,onClick={() => fileInputRef.current?.click()},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,266,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,269,onClick={() => handleOpenPreview(item)},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,286,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,289,onClick={() => handleOpenEdit(item)},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,307,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,310,onClick={() => handleOpenDelete(item)},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,369,"<Button onClick={() => setEditOpen(false)} sx={{ color: '#64748b', fontWeight: 700, borderRadius: '1",True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,372,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,374,onClick={handleSaveTitle},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,397,"<Button onClick={() => setDeleteOpen(false)} sx={{ color: '#64748b', fontWeight: 700, borderRadius: ",True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,400,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateAppliedResumeCard.tsx,403,onClick={handleConfirmDelete},True
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateCompletenessBannerCard.tsx,152,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateCvScoreCard.tsx,91,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateQuickSupportCard.tsx,35,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateRecommendedJobsCard.tsx,125,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateRecommendedJobsCard.tsx,190,<Button,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateRecommendedJobsCard.tsx,327,<IconButton,False
frontend/src/views/components/jobSeekers/CandidateDashboardMain/CandidateRecommendedJobsCard.tsx,329,"onClick={(e) => handleToggleSave(e, job.id, job.jobName, job.slug)}",True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateEditProfileModal.tsx,176,"<IconButton onClick={onClose} size=""small"" sx={{ color: '#64748b' }}>",True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateEditProfileModal.tsx,380,"<Button onClick={onClose} sx={{ color: '#64748b', fontWeight: 700, borderRadius: '10px' }}>",True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateEditProfileModal.tsx,383,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,161,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,163,onClick={() => coverInputRef.current?.click()},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,223,<IconButton,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,225,onClick={() => avatarInputRef.current?.click()},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,292,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,295,onClick={onEditClick},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,316,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,319,onClick={onViewCvClick},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,341,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateProfileHeroBanner.tsx,344,onClick={onDownloadCvClick},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateResumePreviewModal.tsx,101,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateResumePreviewModal.tsx,104,onClick={() => window.print()},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateResumePreviewModal.tsx,110,"<IconButton onClick={onClose} size=""small"" sx={{ color: '#64748b', backgroundColor: '#f1f5f9', '&:ho",True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateResumePreviewModal.tsx,259,"<Button onClick={onClose} sx={{ color: '#64748b', fontWeight: 700, borderRadius: '10px' }}>",True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,67,"<IconButton size=""small"" onClick={() => setOpenModal(true)} sx={{ color: '#64748b' }}>",True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,98,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,101,onClick={() => setOpenModal(true)},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,148,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,150,onClick={handleAddSkill},True
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,170,<Button,False
frontend/src/views/components/jobSeekers/CandidateProfile/CandidateSkillsCard.tsx,172,onClick={() => setOpenModal(false)},True
frontend/src/views/components/jobSeekers/CertificateCard/index.tsx,264,onClick={handleShowAdd},True
frontend/src/views/components/jobSeekers/CertificateCard/index.tsx,282,<EmptyCard content={t('jobSeeker:profile.messages.noCertificateData')} onClick={handleShowAdd} />,True
frontend/src/views/components/jobSeekers/CertificateCard/index.tsx,332,<IconButton,False
frontend/src/views/components/jobSeekers/CertificateCard/index.tsx,335,onClick={() => handleShowUpdate(value.id)},True
frontend/src/views/components/jobSeekers/CertificateCard/index.tsx,343,<IconButton,False
frontend/src/views/components/jobSeekers/CertificateCard/index.tsx,346,onClick={() => handleDeleteCertificates(value.id)},True
frontend/src/views/components/jobSeekers/CompanyFollowedCard/index.tsx,59,<Button,False
frontend/src/views/components/jobSeekers/CompanyFollowedCard/index.tsx,75,<Button,False
frontend/src/views/components/jobSeekers/CompanyFollowedCard/index.tsx,80,onClick={() => handleFollow(value.company?.slug)},True
frontend/src/views/components/jobSeekers/CVCard/index.tsx,146,"onClick={() => dispatch({ type: 'open-popup', value: true })}",True
frontend/src/views/components/jobSeekers/EducationDetailCard/index.tsx,248,onClick={handleShowAdd},True
frontend/src/views/components/jobSeekers/EducationDetailCard/index.tsx,266,<EmptyCard content={t('profile.messages.noEducationData')} onClick={handleShowAdd} />,True
frontend/src/views/components/jobSeekers/EducationDetailCard/index.tsx,309,<IconButton,False
frontend/src/views/components/jobSeekers/EducationDetailCard/index.tsx,319,onClick={() => handleShowUpdate(value.id)},True
frontend/src/views/components/jobSeekers/EducationDetailCard/index.tsx,324,<IconButton,False
frontend/src/views/components/jobSeekers/EducationDetailCard/index.tsx,334,onClick={() => handleDeleteEducationDetail(value.id)},True
frontend/src/views/components/jobSeekers/ExperienceDetailCard/ExperienceDetailTimelineItem.tsx,56,<IconButton,False
frontend/src/views/components/jobSeekers/ExperienceDetailCard/ExperienceDetailTimelineItem.tsx,66,onClick={() => onEdit(value.id)},True
frontend/src/views/components/jobSeekers/ExperienceDetailCard/ExperienceDetailTimelineItem.tsx,71,<IconButton,False
frontend/src/views/components/jobSeekers/ExperienceDetailCard/ExperienceDetailTimelineItem.tsx,81,onClick={() => onDelete(value.id)},True
frontend/src/views/components/jobSeekers/ExperienceDetailCard/index.tsx,215,onClick={handleShowAdd},True
frontend/src/views/components/jobSeekers/ExperienceDetailCard/index.tsx,233,<EmptyCard content={t('jobSeeker:profile.messages.noExperienceData')} onClick={handleShowAdd} />,True
frontend/src/views/components/jobSeekers/GeneralInfoCard/GeneralInfoCardContent.tsx,69,onClick={onEdit},True
frontend/src/views/components/jobSeekers/JobApplicationCard/index.tsx,50,<IconButton,False
frontend/src/views/components/jobSeekers/JobApplicationCard/index.tsx,53,onClick={() =>,True
frontend/src/views/components/jobSeekers/JobPostNotificationCard/index.tsx,131,<Button,False
frontend/src/views/components/jobSeekers/JobPostNotificationCard/index.tsx,134,onClick={handleShowAdd},True
frontend/src/views/components/jobSeekers/JobPostNotificationCard/index.tsx,163,"<Button variant=""contained"" color=""primary"" onClick={handleShowAdd}>",True
frontend/src/views/components/jobSeekers/JobPostNotificationCard/ItemComponent.tsx,174,<IconButton,False
frontend/src/views/components/jobSeekers/JobPostNotificationCard/ItemComponent.tsx,176,onClick={() => handleShowUpdate(id)},True
frontend/src/views/components/jobSeekers/JobPostNotificationCard/ItemComponent.tsx,189,<IconButton,False
frontend/src/views/components/jobSeekers/JobPostNotificationCard/ItemComponent.tsx,191,onClick={() => handleDelete(id)},True
frontend/src/views/components/jobSeekers/LanguageSkillCard/index.tsx,216,onClick={handleShowAdd},True
frontend/src/views/components/jobSeekers/LanguageSkillCard/useLanguageSkillCardColumns.tsx,37,<IconButton,False
frontend/src/views/components/jobSeekers/LanguageSkillCard/useLanguageSkillCardColumns.tsx,47,onClick={() => onEdit(info.row.original.id)},True
frontend/src/views/components/jobSeekers/LanguageSkillCard/useLanguageSkillCardColumns.tsx,51,<IconButton,False
frontend/src/views/components/jobSeekers/LanguageSkillCard/useLanguageSkillCardColumns.tsx,61,onClick={() => onDelete(info.row.original.id)},True
frontend/src/views/components/jobSeekers/PersonalInfoCard/index.tsx,223,onClick={() => dispatch({ type: 'open_popup' })},True
frontend/src/views/components/jobSeekers/ProfileUpload/ProfileUploadResumeGrid.tsx,61,<Button,False
frontend/src/views/components/jobSeekers/ProfileUpload/ProfileUploadResumeGrid.tsx,64,onClick={onOpenPopup},True
frontend/src/views/components/jobSeekers/SavedJobCard/index.tsx,74,<Button,False
frontend/src/views/components/jobSeekers/SavedJobCard/index.tsx,101,<Button,False
frontend/src/views/components/jobSeekers/SavedJobCard/index.tsx,107,onClick={() => handleSave(value.slug)},True
frontend/src/views/components/jobSeekers/SidebarViewTotal/index.tsx,74,<Button,False
frontend/src/views/components/jobSeekers/SidebarViewTotal/index.tsx,77,onClick={() => push(jobsHref)},True
frontend/src/views/components/settings/SettingCard/index.tsx,93,<Button,False
frontend/src/views/defaultPages/AboutUsPage/index.tsx,143,<Button,False
frontend/src/views/defaultPages/AboutUsPage/index.tsx,218,<Button,False
frontend/src/views/defaultPages/CompanyDetailPage/CompanyHeader.tsx,140,onClick={handleFollow},True
frontend/src/views/defaultPages/CompanyDetailPage/CompanyHeader.tsx,154,<Button,False
frontend/src/views/defaultPages/CompanyDetailPage/CompanyHeader.tsx,158,onClick={() => setOpenSharePopup(true)},True
frontend/src/views/defaultPages/CompanyDetailPage/CompanyHeader.tsx,164,<Button,False
frontend/src/views/defaultPages/CompanyDetailPage/CompanyHeader.tsx,168,onClick={() => setOpenReportPopup(true)},True
frontend/src/views/defaultPages/CompanyDetailPage/CompanySidebar.tsx,67,"<IconButton component=""a"" color=""primary"" aria-label=""facebook"" href={safeFacebookUrl} target=""_blan",False
frontend/src/views/defaultPages/CompanyDetailPage/CompanySidebar.tsx,72,"<IconButton component=""a"" color=""primary"" aria-label=""youtube"" href={safeYoutubeUrl} target=""_blank""",False
frontend/src/views/defaultPages/CompanyDetailPage/CompanySidebar.tsx,77,"<IconButton component=""a"" color=""primary"" aria-label=""linkedin"" href={safeLinkedinUrl} target=""_blan",False
frontend/src/views/defaultPages/HomePage/index.tsx,173,<Button,False
frontend/src/views/defaultPages/JobDetailPage/index.tsx,281,<Button,False
frontend/src/views/defaultPages/JobDetailPage/index.tsx,285,onClick={handleMobileApplyClick},True
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,57,<Button,False
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,62,onClick={handleApplyClick},True
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,67,<Button,False
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,68,onClick={handleSave},True
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,90,<Button,False
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,93,onClick={() => setOpenSharePopup(true)},True
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,100,<Button,False
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailActions.tsx,103,onClick={onOpenReport},True
frontend/src/views/defaultPages/JobDetailPage/components/JobDetailSidebar.tsx,96,<Button,False
frontend/src/views/defaultPages/NewsPage/ArticleDetailPage.tsx,198,onClick={() => push(newsListHref)},True
frontend/src/views/defaultPages/NewsPage/ArticleDetailPage.tsx,209,<Button,False
frontend/src/views/defaultPages/NewsPage/ArticleDetailPage.tsx,441,<Button,False
frontend/src/views/defaultPages/NewsPage/index.tsx,98,<Button,False
frontend/src/views/defaultPages/NewsPage/index.tsx,101,onClick={() => onSelectCategory(cat.slug)},True
frontend/src/views/defaultPages/NewsPage/index.tsx,376,onClick={() => handleSelectCategory('all')},True
frontend/src/views/defaultPages/NewsPage/index.tsx,394,onClick={() => handleSelectCategory(cat.slug)},True
frontend/src/views/defaultPages/NewsPage/index.tsx,545,<Button,False
frontend/src/views/defaultPages/StaticInfoPage/index.tsx,209,"<Button type=""submit"" variant=""contained"" disabled={isSubmitting} sx={{ minWidth: 180 }}>",False
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,214,<IconButton onClick={() => push('/employer/blog')} sx={{ bgcolor: 'action.hover' }}>,True
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,226,<Button,False
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,229,onClick={() => handleSave(false)},True
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,235,<Button,False
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,238,onClick={() => handleSave(true)},True
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,298,"<IconButton size=""small""",False
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,300,onClick={() => dispatch({ type: 'clearThumbnail' })}>,True
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,303,"<Button size=""small"" fullWidth startIcon={<ImageIcon />} onClick={() => fileInputRef.current?.click(",True
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,308,"<Button variant=""outlined"" fullWidth startIcon={<ImageIcon />}",False
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,309,onClick={() => fileInputRef.current?.click()},True
frontend/src/views/employerPages/BlogPage/EmployerBlogFormPage.tsx,326,"<Button size=""small"" variant=""outlined"" onClick={addTag}>{t('blog.actions.addTag')}</Button>",True
frontend/src/views/employerPages/BlogPage/index.tsx,184,"<IconButton size=""small"" onClick={() => push(`/employer/blog/${row.original.id}`)}>",True
frontend/src/views/employerPages/BlogPage/index.tsx,189,"<IconButton size=""small"" color=""error"" onClick={() => handleDelete(row.original.id, row.original.tit",True
frontend/src/views/employerPages/BlogPage/index.tsx,210,<Button,False
frontend/src/views/employerPages/BlogPage/index.tsx,213,onClick={() => push('/employer/blog/create')},True
frontend/src/views/employerPages/InterviewPages/InterviewHistoryPage.tsx,122,<Button,False
frontend/src/views/employerPages/InterviewPages/InterviewHistoryPage.tsx,261,<Button,False
frontend/src/views/employerPages/InterviewPages/InterviewHistoryPage.tsx,286,<IconButton,False
frontend/src/views/employerPages/InterviewPages/InterviewHistoryPage.tsx,315,<Button,False
frontend/src/views/employerPages/InterviewPages/InterviewHistoryPage.tsx,317,onClick={fetchSessions},True
frontend/src/views/employerPages/InterviewPages/InterviewLivePage.tsx,162,<Button,False
frontend/src/views/employerPages/InterviewPages/InterviewLivePage.tsx,165,onClick={() => dispatch({ type: 'toggle-auto-refresh' })},True
frontend/src/views/employerPages/InterviewPages/InterviewLivePage.tsx,170,<Button,False
frontend/src/views/employerPages/InterviewPages/InterviewLivePage.tsx,173,onClick={() => fetchSessions()},True
frontend/src/views/employerPages/InterviewPages/InterviewLivePage.tsx,188,"<Button color=""inherit"" size=""small"" onClick={() => fetchSessions()}>",True
frontend/src/views/employerPages/InterviewPages/components/QuestionGroupTable.tsx,67,"<IconButton size=""small"" onClick={() => onEdit(info.row.original)} color=""primary"">",True
frontend/src/views/employerPages/InterviewPages/components/QuestionGroupTable.tsx,72,"<IconButton size=""small"" onClick={() => onDelete(info.row.original)} color=""error"">",True
frontend/src/views/employerPages/IntroducePage/index.tsx,200,<Button,False
frontend/src/views/employerPages/PricingPage/index.tsx,115,<Button,False
frontend/src/views/employerPages/ProfileDetailPage/index.tsx,21,<Button,False
frontend/src/views/employerPages/ProfileDetailPage/index.tsx,23,onClick={() => back()},True
